Rank,1984 - po angielsku,Pan Tadeusz,Romeo i Julia
16284,0,1,0
16285,0,1,0
16286,0,1,0
16287,0,1,0
16288,0,1,0
16289,0,1,0
16290,0,1,0
16291,0,1,0
16292,0,1,0
16293,0,1,0
16294,0,1,0
16295,0,1,0
16296,0,1,0
16297,0,1,0
16298,0,1,0
16299,0,1,0
16300,0,1,0
16301,0,1,0
16302,0,1,0
16303,0,1,0
16304,0,1,0
16305,0,1,0
16306,0,1,0
16307,0,1,0
16308,0,1,0
16309,0,1,0
16310,0,1,0
16311,0,1,0
16312,0,1,0
16313,0,1,0
16314,0,1,0
16315,0,1,0
16316,0,1,0
16317,0,1,0
16318,0,1,0
16319,0,1,0
16320,0,1,0
16321,0,1,0
16322,0,1,0
16323,0,1,0
16324,0,1,0
16325,0,1,0
16326,0,1,0
16327,0,1,0
16328,0,1,0
16329,0,1,0
16330,0,1,0
16331,0,1,0
16332,0,1,0
16333,0,1,0
16334,0,1,0
16335,0,1,0
16336,0,1,0
16337,0,1,0
16338,0,1,0
16339,0,1,0
16340,0,1,0
16341,0,1,0
16342,0,1,0
16343,0,1,0
16344,0,1,0
16345,0,1,0
16346,0,1,0
16347,0,1,0
16348,0,1,0
16349,0,1,0
16350,0,1,0
16351,0,1,0
16352,0,1,0
16353,0,1,0
16354,0,1,0
16355,0,1,0
16356,0,1,0
16357,0,1,0
16358,0,1,0
16359,0,1,0
16360,0,1,0
16361,0,1,0
16362,0,1,0
16363,0,1,0
16364,0,1,0
16365,0,1,0
16366,0,1,0
16367,0,1,0
16368,0,1,0
16369,0,1,0
16370,0,1,0
16371,0,1,0
16372,0,1,0
16373,0,1,0
16374,0,1,0
16375,0,1,0
16376,0,1,0
16377,0,1,0
16378,0,1,0
16379,0,1,0
16380,0,1,0
16381,0,1,0
16382,0,1,0
16383,0,1,0
16384,0,1,0
16385,0,1,0
16386,0,1,0
16387,0,1,0
16388,0,1,0
16389,0,1,0
16390,0,1,0
16391,0,1,0
16392,0,1,0
16393,0,1,0
16394,0,1,0
16395,0,1,0
16396,0,1,0
16397,0,1,0
16398,0,1,0
16399,0,1,0
16400,0,1,0
16401,0,1,0
16402,0,1,0
16403,0,1,0
16404,0,1,0
16405,0,1,0
16406,0,1,0
16407,0,1,0
16408,0,1,0
16409,0,1,0
16410,0,1,0
16411,0,1,0
16412,0,1,0
16413,0,1,0
16414,0,1,0
16415,0,1,0
16416,0,1,0
16417,0,1,0
16418,0,1,0
16419,0,1,0
16420,0,1,0
16421,0,1,0
16422,0,1,0
16423,0,1,0
16424,0,1,0
16425,0,1,0
16426,0,1,0
16427,0,1,0
16428,0,1,0
16429,0,1,0
16430,0,1,0
16431,0,1,0
16432,0,1,0
16433,0,1,0
16434,0,1,0
16435,0,1,0
16436,0,1,0
16437,0,1,0
16438,0,1,0
16439,0,1,0
16440,0,1,0
16441,0,1,0
16442,0,1,0
16443,0,1,0
16444,0,1,0
16445,0,1,0
16446,0,1,0
16447,0,1,0
16448,0,1,0
16449,0,1,0
16450,0,1,0
16451,0,1,0
16452,0,1,0
16453,0,1,0
16454,0,1,0
16455,0,1,0
16456,0,1,0
16457,0,1,0
16458,0,1,0
16459,0,1,0
16460,0,1,0
16461,0,1,0
16462,0,1,0
16463,0,1,0
16464,0,1,0
16465,0,1,0
16466,0,1,0
16467,0,1,0
16468,0,1,0
16469,0,1,0
16470,0,1,0
16471,0,1,0
16472,0,1,0
16473,0,1,0
16474,0,1,0
16475,0,1,0
16476,0,1,0
16477,0,1,0
16478,0,1,0
16479,0,1,0
16480,0,1,0
16481,0,1,0
16482,0,1,0
16483,0,1,0
16484,0,1,0
16485,0,1,0
16486,0,1,0
16487,0,1,0
16488,0,1,0
16489,0,1,0
16490,0,1,0
16491,0,1,0
16492,0,1,0
16493,0,1,0
16494,0,1,0
16495,0,1,0
16496,0,1,0
16497,0,1,0
16498,0,1,0
16499,0,1,0
16500,0,1,0
16501,0,1,0
16502,0,1,0
16503,0,1,0
16504,0,1,0
16505,0,1,0
16506,0,1,0
16507,0,1,0
16508,0,1,0
16509,0,1,0
16510,0,1,0
16511,0,1,0
16512,0,1,0
16513,0,1,0
16514,0,1,0
16515,0,1,0
16516,0,1,0
16517,0,1,0
16518,0,1,0
16519,0,1,0
16520,0,1,0
16521,0,1,0
16522,0,1,0
16523,0,1,0
16524,0,1,0
16525,0,1,0
16526,0,1,0
16527,0,1,0
16528,0,1,0
16529,0,1,0
16530,0,1,0
16531,0,1,0
16532,0,1,0
16533,0,1,0
16534,0,1,0
16535,0,1,0
16536,0,1,0
16537,0,1,0
16538,0,1,0
16539,0,1,0
16540,0,1,0
16541,0,1,0
16542,0,1,0
16543,0,1,0
16544,0,1,0
16545,0,1,0
16546,0,1,0
16547,0,1,0
16548,0,1,0
16549,0,1,0
16550,0,1,0
16551,0,1,0
16552,0,1,0
16553,0,1,0
16554,0,1,0
16555,0,1,0
16556,0,1,0
16557,0,1,0
16558,0,1,0
16559,0,1,0
16560,0,1,0
16561,0,1,0
16562,0,1,0
16563,0,1,0
16564,0,1,0
16565,0,1,0
16566,0,1,0
16567,0,1,0
16568,0,1,0
16569,0,1,0
16570,0,1,0
16571,0,1,0
16572,0,1,0
16573,0,1,0
16574,0,1,0
16575,0,1,0
16576,0,1,0
16577,0,1,0
16578,0,1,0
16579,0,1,0
16580,0,1,0
16581,0,1,0
16582,0,1,0
16583,0,1,0
16584,0,1,0
16585,0,1,0
16586,0,1,0
16587,0,1,0
16588,0,1,0
16589,0,1,0
16590,0,1,0
16591,0,1,0
16592,0,1,0
16593,0,1,0
16594,0,1,0
16595,0,1,0
16596,0,1,0
16597,0,1,0
16598,0,1,0
16599,0,1,0
16600,0,1,0
16601,0,1,0
16602,0,1,0
16603,0,1,0
16604,0,1,0
16605,0,1,0
16606,0,1,0
16607,0,1,0
16608,0,1,0
16609,0,1,0
16610,0,1,0
16611,0,1,0
16612,0,1,0
16613,0,1,0
16614,0,1,0
16615,0,1,0
16616,0,1,0
16617,0,1,0
16618,0,1,0
16619,0,1,0
16620,0,1,0
16621,0,1,0
16622,0,1,0
16623,0,1,0
16624,0,1,0
16625,0,1,0
16626,0,1,0
16627,0,1,0
16628,0,1,0
16629,0,1,0
16630,0,1,0
16631,0,1,0
16632,0,1,0
16633,0,1,0
16634,0,1,0
16635,0,1,0
16636,0,1,0
16637,0,1,0
16638,0,1,0
16639,0,1,0
16640,0,1,0
16641,0,1,0
16642,0,1,0
16643,0,1,0
16644,0,1,0
16645,0,1,0
16646,0,1,0
16647,0,1,0
16648,0,1,0
16649,0,1,0
16650,0,1,0
16651,0,1,0
16652,0,1,0
16653,0,1,0
16654,0,1,0
16655,0,1,0
16656,0,1,0
16657,0,1,0
16658,0,1,0
16659,0,1,0
16660,0,1,0
16661,0,1,0
16662,0,1,0
16663,0,1,0
16664,0,1,0
16665,0,1,0
16666,0,1,0
16667,0,1,0
16668,0,1,0
16669,0,1,0
16670,0,1,0
16671,0,1,0
16672,0,1,0
16673,0,1,0
16674,0,1,0
16675,0,1,0
16676,0,1,0
16677,0,1,0
16678,0,1,0
16679,0,1,0
16680,0,1,0
16681,0,1,0
16682,0,1,0
16683,0,1,0
16684,0,1,0
16685,0,1,0
16686,0,1,0
16687,0,1,0
16688,0,1,0
16689,0,1,0
16690,0,1,0
16691,0,1,0
16692,0,1,0
16693,0,1,0
16694,0,1,0
16695,0,1,0
16696,0,1,0
16697,0,1,0
16698,0,1,0
16699,0,1,0
16700,0,1,0
16701,0,1,0
16702,0,1,0
16703,0,1,0
16704,0,1,0
16705,0,1,0
16706,0,1,0
16707,0,1,0
16708,0,1,0
16709,0,1,0
16710,0,1,0
16711,0,1,0
16712,0,1,0
16713,0,1,0
16714,0,1,0
16715,0,1,0
16716,0,1,0
16717,0,1,0
16718,0,1,0
16719,0,1,0
16720,0,1,0
16721,0,1,0
16722,0,1,0
16723,0,1,0
16724,0,1,0
16725,0,1,0
16726,0,1,0
16727,0,1,0
16728,0,1,0
16729,0,1,0
16730,0,1,0
16731,0,1,0
16732,0,1,0
16733,0,1,0
16734,0,1,0
16735,0,1,0
16736,0,1,0
16737,0,1,0
16738,0,1,0
16739,0,1,0
16740,0,1,0
16741,0,1,0
16742,0,1,0
16743,0,1,0
16744,0,1,0
16745,0,1,0
16746,0,1,0
16747,0,1,0
16748,0,1,0
16749,0,1,0
16750,0,1,0
16751,0,1,0
16752,0,1,0
16753,0,1,0
16754,0,1,0
16755,0,1,0
16756,0,1,0
16757,0,1,0
16758,0,1,0
16759,0,1,0
16760,0,1,0
16761,0,1,0
16762,0,1,0
16763,0,1,0
16764,0,1,0
16765,0,1,0
16766,0,1,0
16767,0,1,0
16768,0,1,0
16769,0,1,0
16770,0,1,0
16771,0,1,0
16772,0,1,0
16773,0,1,0
16774,0,1,0
16775,0,1,0
16776,0,1,0
16777,0,1,0
16778,0,1,0
16779,0,1,0
16780,0,1,0
16781,0,1,0
16782,0,1,0
16783,0,1,0
16784,0,1,0
16785,0,1,0
16786,0,1,0
16787,0,1,0
16788,0,1,0
16789,0,1,0
16790,0,1,0
16791,0,1,0
16792,0,1,0
16793,0,1,0
16794,0,1,0
16795,0,1,0
16796,0,1,0
16797,0,1,0
16798,0,1,0
16799,0,1,0
16800,0,1,0
16801,0,1,0
16802,0,1,0
16803,0,1,0
16804,0,1,0
16805,0,1,0
16806,0,1,0
16807,0,1,0
16808,0,1,0
16809,0,1,0
16810,0,1,0
16811,0,1,0
16812,0,1,0
16813,0,1,0
16814,0,1,0
16815,0,1,0
16816,0,1,0
16817,0,1,0
16818,0,1,0
16819,0,1,0
16820,0,1,0
16821,0,1,0
16822,0,1,0
16823,0,1,0
16824,0,1,0
16825,0,1,0
16826,0,1,0
16827,0,1,0
16828,0,1,0
16829,0,1,0
16830,0,1,0
16831,0,1,0
16832,0,1,0
16833,0,1,0
16834,0,1,0
16835,0,1,0
16836,0,1,0
16837,0,1,0
16838,0,1,0
16839,0,1,0
16840,0,1,0
16841,0,1,0
16842,0,1,0
16843,0,1,0
16844,0,1,0
16845,0,1,0
16846,0,1,0
16847,0,1,0
16848,0,1,0
16849,0,1,0
16850,0,1,0
16851,0,1,0
16852,0,1,0
16853,0,1,0
16854,0,1,0
16855,0,1,0
16856,0,1,0
16857,0,1,0
16858,0,1,0
16859,0,1,0
16860,0,1,0
16861,0,1,0
16862,0,1,0
16863,0,1,0
16864,0,1,0
16865,0,1,0
16866,0,1,0
16867,0,1,0
16868,0,1,0
16869,0,1,0
16870,0,1,0
16871,0,1,0
16872,0,1,0
16873,0,1,0
16874,0,1,0
16875,0,1,0
16876,0,1,0
16877,0,1,0
16878,0,1,0
16879,0,1,0
16880,0,1,0
16881,0,1,0
16882,0,1,0
16883,0,1,0
16884,0,1,0
16885,0,1,0
16886,0,1,0
16887,0,1,0
16888,0,1,0
16889,0,1,0
16890,0,1,0
16891,0,1,0
16892,0,1,0
16893,0,1,0
16894,0,1,0
16895,0,1,0
16896,0,1,0
16897,0,1,0
16898,0,1,0
16899,0,1,0
16900,0,1,0
16901,0,1,0
16902,0,1,0
16903,0,1,0
16904,0,1,0
16905,0,1,0
16906,0,1,0
16907,0,1,0
16908,0,1,0
16909,0,1,0
16910,0,1,0
16911,0,1,0
16912,0,1,0
16913,0,1,0
16914,0,1,0
16915,0,1,0
16916,0,1,0
16917,0,1,0
16918,0,1,0
16919,0,1,0
16920,0,1,0
16921,0,1,0
16922,0,1,0
16923,0,1,0
16924,0,1,0
16925,0,1,0
16926,0,1,0
16927,0,1,0
16928,0,1,0
16929,0,1,0
16930,0,1,0
16931,0,1,0
16932,0,1,0
16933,0,1,0
16934,0,1,0
16935,0,1,0
16936,0,1,0
16937,0,1,0
16938,0,1,0
16939,0,1,0
16940,0,1,0
16941,0,1,0
16942,0,1,0
16943,0,1,0
16944,0,1,0
16945,0,1,0
16946,0,1,0
16947,0,1,0
16948,0,1,0
16949,0,1,0
16950,0,1,0
16951,0,1,0
16952,0,1,0
16953,0,1,0
16954,0,1,0
16955,0,1,0
16956,0,1,0
16957,0,1,0
16958,0,1,0
16959,0,1,0
16960,0,1,0
16961,0,1,0
16962,0,1,0
16963,0,1,0
16964,0,1,0
16965,0,1,0
16966,0,1,0
16967,0,1,0
16968,0,1,0
16969,0,1,0
16970,0,1,0
16971,0,1,0
16972,0,1,0
16973,0,1,0
16974,0,1,0
16975,0,1,0
16976,0,1,0
16977,0,1,0
16978,0,1,0
16979,0,1,0
16980,0,1,0
16981,0,1,0
16982,0,1,0
16983,0,1,0
16984,0,1,0
16985,0,1,0
16986,0,1,0
16987,0,1,0
16988,0,1,0
16989,0,1,0
16990,0,1,0
16991,0,1,0
16992,0,1,0
16993,0,1,0
16994,0,1,0
16995,0,1,0
16996,0,1,0
16997,0,1,0
16998,0,1,0
16999,0,1,0
17000,0,1,0
17001,0,1,0
17002,0,1,0
17003,0,1,0
17004,0,1,0
17005,0,1,0
17006,0,1,0
17007,0,1,0
17008,0,1,0
17009,0,1,0
17010,0,1,0
17011,0,1,0
17012,0,1,0
17013,0,1,0
17014,0,1,0
17015,0,1,0
17016,0,1,0
17017,0,1,0
17018,0,1,0
17019,0,1,0
17020,0,1,0
17021,0,1,0
17022,0,1,0
17023,0,1,0
17024,0,1,0
17025,0,1,0
17026,0,1,0
17027,0,1,0
17028,0,1,0
17029,0,1,0
17030,0,1,0
17031,0,1,0
17032,0,1,0
17033,0,1,0
17034,0,1,0
17035,0,1,0
17036,0,1,0
17037,0,1,0
17038,0,1,0
17039,0,1,0
17040,0,1,0
17041,0,1,0
17042,0,1,0
17043,0,1,0
17044,0,1,0
17045,0,1,0
17046,0,1,0
17047,0,1,0
17048,0,1,0
17049,0,1,0
17050,0,1,0
17051,0,1,0
17052,0,1,0
17053,0,1,0
17054,0,1,0
17055,0,1,0
17056,0,1,0
17057,0,1,0
17058,0,1,0
17059,0,1,0
17060,0,1,0
17061,0,1,0
17062,0,1,0
17063,0,1,0
17064,0,1,0
17065,0,1,0
17066,0,1,0
17067,0,1,0
17068,0,1,0
17069,0,1,0
17070,0,1,0
17071,0,1,0
17072,0,1,0
17073,0,1,0
17074,0,1,0
17075,0,1,0
17076,0,1,0
17077,0,1,0
17078,0,1,0
17079,0,1,0
17080,0,1,0
17081,0,1,0
17082,0,1,0
17083,0,1,0
17084,0,1,0
17085,0,1,0
17086,0,1,0
17087,0,1,0
17088,0,1,0
17089,0,1,0
17090,0,1,0
17091,0,1,0
17092,0,1,0
17093,0,1,0
17094,0,1,0
17095,0,1,0
17096,0,1,0
17097,0,1,0
17098,0,1,0
17099,0,1,0
17100,0,1,0
17101,0,1,0
17102,0,1,0
17103,0,1,0
17104,0,1,0
17105,0,1,0
17106,0,1,0
17107,0,1,0
17108,0,1,0
17109,0,1,0
17110,0,1,0
17111,0,1,0
17112,0,1,0
17113,0,1,0
17114,0,1,0
17115,0,1,0
17116,0,1,0
17117,0,1,0
17118,0,1,0
17119,0,1,0
17120,0,1,0
17121,0,1,0
17122,0,1,0
17123,0,1,0
17124,0,1,0
17125,0,1,0
17126,0,1,0
17127,0,1,0
17128,0,1,0
17129,0,1,0
17130,0,1,0
17131,0,1,0
17132,0,1,0
17133,0,1,0
17134,0,1,0
17135,0,1,0
17136,0,1,0
17137,0,1,0
17138,0,1,0
17139,0,1,0
17140,0,1,0
17141,0,1,0
17142,0,1,0
17143,0,1,0
17144,0,1,0
17145,0,1,0
17146,0,1,0
17147,0,1,0
17148,0,1,0
17149,0,1,0
17150,0,1,0
17151,0,1,0
17152,0,1,0
17153,0,1,0
17154,0,1,0
17155,0,1,0
17156,0,1,0
17157,0,1,0
17158,0,1,0
17159,0,1,0
17160,0,1,0
17161,0,1,0
17162,0,1,0
17163,0,1,0
17164,0,1,0
17165,0,1,0
17166,0,1,0
17167,0,1,0
17168,0,1,0
17169,0,1,0
17170,0,1,0
17171,0,1,0
17172,0,1,0
17173,0,1,0
17174,0,1,0
17175,0,1,0
17176,0,1,0
17177,0,1,0
17178,0,1,0
17179,0,1,0
17180,0,1,0
17181,0,1,0
17182,0,1,0
17183,0,1,0
17184,0,1,0
17185,0,1,0
17186,0,1,0
17187,0,1,0
17188,0,1,0
17189,0,1,0
17190,0,1,0
17191,0,1,0
17192,0,1,0
17193,0,1,0
17194,0,1,0
17195,0,1,0
17196,0,1,0
17197,0,1,0
17198,0,1,0
17199,0,1,0
17200,0,1,0
17201,0,1,0
17202,0,1,0
17203,0,1,0
17204,0,1,0
17205,0,1,0
17206,0,1,0
17207,0,1,0
17208,0,1,0
17209,0,1,0
17210,0,1,0
17211,0,1,0
17212,0,1,0
17213,0,1,0
17214,0,1,0
17215,0,1,0
17216,0,1,0
17217,0,1,0
17218,0,1,0
17219,0,1,0
17220,0,1,0
17221,0,1,0
17222,0,1,0
17223,0,1,0
17224,0,1,0
17225,0,1,0
17226,0,1,0
17227,0,1,0
17228,0,1,0
17229,0,1,0
17230,0,1,0
17231,0,1,0
17232,0,1,0
17233,0,1,0
17234,0,1,0
17235,0,1,0
17236,0,1,0
17237,0,1,0
17238,0,1,0
17239,0,1,0
17240,0,1,0
17241,0,1,0
17242,0,1,0
17243,0,1,0
17244,0,1,0
17245,0,1,0
17246,0,1,0
17247,0,1,0
17248,0,1,0
17249,0,1,0
17250,0,1,0
17251,0,1,0
17252,0,1,0
17253,0,1,0
17254,0,1,0
17255,0,1,0
17256,0,1,0
17257,0,1,0
17258,0,1,0
17259,0,1,0
17260,0,1,0
17261,0,1,0
17262,0,1,0
17263,0,1,0
17264,0,1,0
17265,0,1,0
17266,0,1,0
17267,0,1,0
17268,0,1,0
17269,0,1,0
17270,0,1,0
17271,0,1,0
17272,0,1,0
17273,0,1,0
17274,0,1,0
17275,0,1,0
17276,0,1,0
17277,0,1,0
17278,0,1,0
17279,0,1,0
17280,0,1,0
17281,0,1,0
17282,0,1,0
17283,0,1,0
17284,0,1,0
17285,0,1,0
17286,0,1,0
17287,0,1,0
17288,0,1,0
17289,0,1,0
17290,0,1,0
17291,0,1,0
17292,0,1,0
17293,0,1,0
17294,0,1,0
17295,0,1,0
17296,0,1,0
17297,0,1,0
17298,0,1,0
17299,0,1,0
17300,0,1,0
17301,0,1,0
17302,0,1,0
17303,0,1,0
17304,0,1,0
17305,0,1,0
17306,0,1,0
17307,0,1,0
17308,0,1,0
17309,0,1,0
17310,0,1,0
17311,0,1,0
17312,0,1,0
17313,0,1,0
17314,0,1,0
17315,0,1,0
17316,0,1,0
17317,0,1,0
17318,0,1,0
17319,0,1,0
17320,0,1,0
17321,0,1,0
17322,0,1,0
17323,0,1,0
17324,0,1,0
17325,0,1,0
17326,0,1,0
17327,0,1,0
17328,0,1,0
17329,0,1,0
17330,0,1,0
17331,0,1,0
17332,0,1,0
17333,0,1,0
17334,0,1,0
17335,0,1,0
17336,0,1,0
17337,0,1,0
17338,0,1,0
17339,0,1,0
17340,0,1,0
17341,0,1,0
17342,0,1,0
17343,0,1,0
17344,0,1,0
17345,0,1,0
17346,0,1,0
17347,0,1,0
17348,0,1,0
17349,0,1,0
17350,0,1,0
17351,0,1,0
17352,0,1,0
17353,0,1,0
17354,0,1,0
17355,0,1,0
17356,0,1,0
17357,0,1,0
17358,0,1,0
17359,0,1,0
17360,0,1,0
17361,0,1,0
17362,0,1,0
17363,0,1,0
17364,0,1,0
17365,0,1,0
17366,0,1,0
17367,0,1,0
17368,0,1,0
17369,0,1,0
17370,0,1,0
17371,0,1,0
17372,0,1,0
17373,0,1,0
17374,0,1,0
17375,0,1,0
17376,0,1,0
17377,0,1,0
17378,0,1,0
17379,0,1,0
17380,0,1,0
17381,0,1,0
17382,0,1,0
17383,0,1,0
17384,0,1,0
17385,0,1,0
17386,0,1,0
17387,0,1,0
17388,0,1,0
17389,0,1,0
17390,0,1,0
17391,0,1,0
17392,0,1,0
17393,0,1,0
17394,0,1,0
17395,0,1,0
17396,0,1,0
17397,0,1,0
17398,0,1,0
17399,0,1,0
17400,0,1,0
17401,0,1,0
17402,0,1,0
17403,0,1,0
17404,0,1,0
17405,0,1,0
17406,0,1,0
17407,0,1,0
17408,0,1,0
17409,0,1,0
17410,0,1,0
17411,0,1,0
17412,0,1,0
17413,0,1,0
17414,0,1,0
17415,0,1,0
17416,0,1,0
17417,0,1,0
17418,0,1,0
17419,0,1,0
17420,0,1,0
17421,0,1,0
17422,0,1,0
17423,0,1,0
17424,0,1,0
17425,0,1,0
17426,0,1,0
17427,0,1,0
17428,0,1,0
17429,0,1,0
17430,0,1,0
17431,0,1,0
17432,0,1,0
17433,0,1,0
17434,0,1,0
17435,0,1,0
17436,0,1,0
17437,0,1,0
17438,0,1,0
17439,0,1,0
17440,0,1,0
17441,0,1,0
17442,0,1,0
17443,0,1,0
17444,0,1,0
17445,0,1,0
17446,0,1,0
17447,0,1,0
17448,0,1,0
17449,0,1,0
17450,0,1,0
17451,0,1,0
17452,0,1,0
17453,0,1,0
17454,0,1,0
17455,0,1,0
17456,0,1,0
17457,0,1,0
17458,0,1,0
17459,0,1,0
17460,0,1,0
17461,0,1,0
17462,0,1,0
17463,0,1,0
17464,0,1,0
17465,0,1,0
17466,0,1,0
17467,0,1,0
17468,0,1,0
17469,0,1,0
17470,0,1,0
17471,0,1,0
17472,0,1,0
17473,0,1,0
17474,0,1,0
17475,0,1,0
17476,0,1,0
17477,0,1,0
17478,0,1,0
17479,0,1,0
17480,0,1,0
17481,0,1,0
17482,0,1,0
17483,0,1,0
17484,0,1,0
17485,0,1,0
17486,0,1,0
17487,0,1,0
17488,0,1,0
17489,0,1,0
17490,0,1,0
17491,0,1,0
17492,0,1,0
17493,0,1,0
17494,0,1,0
17495,0,1,0
17496,0,1,0
17497,0,1,0
17498,0,1,0
17499,0,1,0
17500,0,1,0
17501,0,1,0
17502,0,1,0
17503,0,1,0
17504,0,1,0
17505,0,1,0
17506,0,1,0
17507,0,1,0
17508,0,1,0
17509,0,1,0
17510,0,1,0
17511,0,1,0
17512,0,1,0
17513,0,1,0
17514,0,1,0
17515,0,1,0
17516,0,1,0
17517,0,1,0
17518,0,1,0
17519,0,1,0
17520,0,1,0
17521,0,1,0
17522,0,1,0
17523,0,1,0
17524,0,1,0
17525,0,1,0
17526,0,1,0
17527,0,1,0
17528,0,1,0
17529,0,1,0
17530,0,1,0
17531,0,1,0
17532,0,1,0
17533,0,1,0
17534,0,1,0
17535,0,1,0
17536,0,1,0
17537,0,1,0
17538,0,1,0
17539,0,1,0
17540,0,1,0
17541,0,1,0
17542,0,1,0
17543,0,1,0
17544,0,1,0
17545,0,1,0
17546,0,1,0
17547,0,1,0
17548,0,1,0
17549,0,1,0
17550,0,1,0
17551,0,1,0
17552,0,1,0
17553,0,1,0
17554,0,1,0
17555,0,1,0
17556,0,1,0
17557,0,1,0
17558,0,1,0
17559,0,1,0
17560,0,1,0
17561,0,1,0
17562,0,1,0
17563,0,1,0
17564,0,1,0
17565,0,1,0
17566,0,1,0
17567,0,1,0
17568,0,1,0
17569,0,1,0
17570,0,1,0
17571,0,1,0
17572,0,1,0
17573,0,1,0
17574,0,1,0
17575,0,1,0
17576,0,1,0
17577,0,1,0
17578,0,1,0
17579,0,1,0
17580,0,1,0
17581,0,1,0
17582,0,1,0
17583,0,1,0
17584,0,1,0
17585,0,1,0
17586,0,1,0
17587,0,1,0
17588,0,1,0
17589,0,1,0
17590,0,1,0
17591,0,1,0
17592,0,1,0
17593,0,1,0
17594,0,1,0
17595,0,1,0
17596,0,1,0
17597,0,1,0
17598,0,1,0
17599,0,1,0
17600,0,1,0
17601,0,1,0
17602,0,1,0
17603,0,1,0
17604,0,1,0
17605,0,1,0
17606,0,1,0
17607,0,1,0
17608,0,1,0
17609,0,1,0
17610,0,1,0
17611,0,1,0
17612,0,1,0
17613,0,1,0
17614,0,1,0
17615,0,1,0
17616,0,1,0
17617,0,1,0
17618,0,1,0
17619,0,1,0
17620,0,1,0
17621,0,1,0
17622,0,1,0
17623,0,1,0
17624,0,1,0
17625,0,1,0
17626,0,1,0
17627,0,1,0
17628,0,1,0
17629,0,1,0
17630,0,1,0
17631,0,1,0
17632,0,1,0
17633,0,1,0
17634,0,1,0
17635,0,1,0
17636,0,1,0
17637,0,1,0
17638,0,1,0
17639,0,1,0
17640,0,1,0
17641,0,1,0
17642,0,1,0
17643,0,1,0
17644,0,1,0
17645,0,1,0
17646,0,1,0
17647,0,1,0
17648,0,1,0
17649,0,1,0
17650,0,1,0
17651,0,1,0
17652,0,1,0
17653,0,1,0
17654,0,1,0
17655,0,1,0
17656,0,1,0
17657,0,1,0
17658,0,1,0
17659,0,1,0
17660,0,1,0
17661,0,1,0
17662,0,1,0
17663,0,1,0
17664,0,1,0
17665,0,1,0
17666,0,1,0
17667,0,1,0
17668,0,1,0
17669,0,1,0
17670,0,1,0
17671,0,1,0
17672,0,1,0
17673,0,1,0
17674,0,1,0
17675,0,1,0
17676,0,1,0
17677,0,1,0
17678,0,1,0
17679,0,1,0
17680,0,1,0
17681,0,1,0
17682,0,1,0
17683,0,1,0
17684,0,1,0
17685,0,1,0
17686,0,1,0
17687,0,1,0
17688,0,1,0
17689,0,1,0
17690,0,1,0
17691,0,1,0
17692,0,1,0
17693,0,1,0
17694,0,1,0
17695,0,1,0
17696,0,1,0
17697,0,1,0
17698,0,1,0
17699,0,1,0
17700,0,1,0
17701,0,1,0
17702,0,1,0
17703,0,1,0
17704,0,1,0
17705,0,1,0
17706,0,1,0
17707,0,1,0
17708,0,1,0
17709,0,1,0
17710,0,1,0
17711,0,1,0
17712,0,1,0
17713,0,1,0
17714,0,1,0
17715,0,1,0
17716,0,1,0
17717,0,1,0
17718,0,1,0
17719,0,1,0
17720,0,1,0
17721,0,1,0
17722,0,1,0
17723,0,1,0
17724,0,1,0
17725,0,1,0
17726,0,1,0
17727,0,1,0
17728,0,1,0
17729,0,1,0
17730,0,1,0
17731,0,1,0
17732,0,1,0
17733,0,1,0
17734,0,1,0
17735,0,1,0
17736,0,1,0
17737,0,1,0
17738,0,1,0
17739,0,1,0
17740,0,1,0
17741,0,1,0
17742,0,1,0
17743,0,1,0
17744,0,1,0
17745,0,1,0
17746,0,1,0
17747,0,1,0
17748,0,1,0
17749,0,1,0
17750,0,1,0
17751,0,1,0
17752,0,1,0
17753,0,1,0
17754,0,1,0
17755,0,1,0
17756,0,1,0
17757,0,1,0
17758,0,1,0
17759,0,1,0
17760,0,1,0
17761,0,1,0
17762,0,1,0
17763,0,1,0
17764,0,1,0
17765,0,1,0
17766,0,1,0
17767,0,1,0
17768,0,1,0
17769,0,1,0
17770,0,1,0
17771,0,1,0
17772,0,1,0
17773,0,1,0
17774,0,1,0
17775,0,1,0
17776,0,1,0
17777,0,1,0
17778,0,1,0
17779,0,1,0
17780,0,1,0
17781,0,1,0
17782,0,1,0
17783,0,1,0
17784,0,1,0
17785,0,1,0
17786,0,1,0
17787,0,1,0
17788,0,1,0
17789,0,1,0
17790,0,1,0
17791,0,1,0
17792,0,1,0
17793,0,1,0
17794,0,1,0
17795,0,1,0
17796,0,1,0
17797,0,1,0
17798,0,1,0
17799,0,1,0
17800,0,1,0
17801,0,1,0
17802,0,1,0
17803,0,1,0
17804,0,1,0
17805,0,1,0
17806,0,1,0
17807,0,1,0
17808,0,1,0
17809,0,1,0
17810,0,1,0
17811,0,1,0
17812,0,1,0
17813,0,1,0
17814,0,1,0
17815,0,1,0
17816,0,1,0
17817,0,1,0
17818,0,1,0
17819,0,1,0
17820,0,1,0
17821,0,1,0
17822,0,1,0
17823,0,1,0
17824,0,1,0
17825,0,1,0
17826,0,1,0
17827,0,1,0
17828,0,1,0
17829,0,1,0
17830,0,1,0
17831,0,1,0
17832,0,1,0
17833,0,1,0
17834,0,1,0
